Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49
-2.1910336428,-0.3994755193,-1.7267619584,0.9982764478,-0.8892825895,1.3001504455,-0.7478806954,-0.3227954483,-0.9363381481,-0.7188572776,-0.2022803299,0.4449144899,-1.8454117547,-1.1189776311,0.0469284301,1.4645823307,-0.6174811583,0.8318753854,-0.9866525589,-0.5781942891,0.0084508694,-0.6268210341,-0.6630570327,1.6018151296,-0.2145857058,0.4201199607,0.0591155931,-0.2874373943,0.2182415428,0.5420511216,0.1918324528,-1.0141581944,0.3737600215,-2.1444384256,-2.1620704079,-0.3542647884,1.5179243537,0.1147523014,-2.1226190884,0.0891482615,1.5179044665,0.0064407231,0.2873740716,0.8773741176,1.1020621599,0.9876630565,-0.0939943318,0.9611991905,-1.6669606087,0.8968287936
0.1922533522,0.4215875013,-0.8537561364,0.4617126796,-0.7821502072,2.0274958575,-0.567624594,-0.8386148212,-1.8310305133,0.7294504749,-1.0399955824,0.0616384384,0.2602871483,0.5318480847,0.9193744055,0.1596570116,2.0358950321,0.3808218263,0.6722967797,-0.8760073394,1.034413377,1.1361854479,0.7027126715,-0.600940792,-0.3566537152,0.2566795298,0.7806559815,3.2397743216,1.2422329716,0.3054336827,-2.1843857738,0.8598756567,-0.4054933165,-0.0136369763,0.1904490315,0.5522372206,-0.0688251179,-0.4442040316,-0.9116021301,-0.673700815,1.185855821,0.6071359125,-1.5212778707,0.7940746999,0.3015679574,-0.138482458,0.7507554004,1.6675372003,0.6078439281,0.6062012341
-1.4477834595,-1.1113814237,-0.7007866731,-1.4274381626,-0.5984454132,0.1793449792,-0.4561074564,0.9553067971,0.0884415201,1.255578858,-2.1173066235,-0.8524176981,0.1597299307,-0.5681114457,0.4516122678,-1.2957208474,0.0646432211,-0.4152262334,-0.8074703,0.5745714712,0.1412350186,0.446561175,0.6629655965,-1.2157315104,1.4219902312,-1.0474624065,-0.701120496,0.7186371192,-0.2281988058,1.2821152888,-1.1267890663,0.7497396909,0.3644783261,0.0744332551,-0.738120962,1.9035610866,-0.2133221801,-0.1162854199,-1.1840408379,0.1913655297,1.9314861881,-0.8811046869,0.661946617,0.5004502709,0.0203957141,-0.5441814631,-1.3415182853,1.040088227,0.5106176908,0.8587780384
-0.2090066806,1.0433873386,-0.8838940553,0.9742478269,0.5306465846,-0.4252912525,1.0180530753,-1.2466290182,1.2212155676,-0.8258943536,-0.3461068492,0.4900118951,-0.6437539173,0.6323753747,-0.5408927898,-2.9457569745,-0.1729266983,0.9056054861,-0.0658936883,0.0229436301,0.5635377638,-0.7430692265,-2.2062509087,-0.2411489518,1.4316971934,-1.0132202506,-1.2748798584,1.3077370733,-0.8786573519,-1.1674462685,-0.1354549908,0.294371797,1.7425506924,0.2197595912,-1.2235321191,-0.1145310574,-0.7828652943,-0.2262521996,0.8536110651,-2.9973669332,-1.2335796939,-1.1559376088,-1.2362841961,-1.0268774397,0.2251145395,0.9453241656,1.330360768,1.0284956448,-0.3376998972,-1.5778735023
1.9652641912,-1.2858782345,0.0114975281,1.6538541474,-0.654752231,-1.6325191524,-0.5135009365,-0.5084642466,-1.2439497816,0.7855031784,0.9695125079,0.0643016092,-0.7804419293,1.7565894174,-1.460475994,-0.4652160522,0.5702929653,0.6764634388,1.5992409514,2.2485051702,0.3064309009,-0.0840118305,-0.7121706907,-0.4286279893,0.1362094392,-0.1440735589,-0.6632135628,1.5641257295,-0.1442820929,-1.5800007268,1.4393310516,0.3099139539,-0.0995263019,0.3267969417,-0.768167334,-0.1118938837,-0.8504183824,2.4719693525,1.075385964,1.0042341717,-0.0051241818,2.2689966782,0.9043290732,-0.6918175693,-0.6548734387,1.2469330823,0.4672397994,1.019514658,-1.6582156721,-0.1806642806
1.081873439,0.3004071734,0.3513828964,-0.4201066639,-0.4690451508,0.1951615481,0.3564215166,0.8807778965,-0.7529211395,-1.4567890498,-0.477987899,0.7995614589,0.6812305597,-0.5406912375,0.4417027416,-0.2060749001,0.675951336,0.4656365226,-1.1311996427,-1.4110096787,-0.0093333964,-0.518535136,-0.4835714509,0.7631855477,0.9985088684,-1.2059680255,0.0102136178,0.070209669,-0.1704758205,0.4330468687,0.9333897198,0.2476593147,0.4593156998,0.1509284901,-1.2905919391,0.2172195131,0.7729194131,-2.7687312934,-1.7502372248,-0.6339524897,1.2073580161,-2.8435054933,-0.2183986283,1.5481145348,0.3440854917,-0.0551145682,-1.315062228,-1.3847495937,0.2798395158,-0.1534640505
1.6704257108,-0.4635832633,1.4905626659,-0.0270790096,0.7530997328,-0.6097192702,2.0496317744,0.6973923443,-1.2232224677,0.8624750351,0.9920929676,0.7278349956,1.3828999368,-0.7267553205,-1.2381927273,0.5404259674,0.9740224557,0.5605254801,-1.3309529317,-0.0481421718,1.2320596916,-0.8095328463,0.9476195547,-0.108886064,1.9695214898,0.3952679765,0.969614947,1.7128879384,-1.7260469592,-0.6359539047,1.0870920918,-0.0585930253,0.7832583381,0.4587141658,-1.124727846,-1.1781334637,-1.3378659585,0.7513083516,-0.4944504249,0.5003783384,-0.760767288,0.1026295101,-0.584408475,-0.3674674293,0.3091111603,-0.4677216253,-0.3294096602,-0.5491266943,0.0368316319,0.1205699125
0.8670388723,-0.583651944,1.2831540813,0.0221790461,1.2901539561,-1.1484684984,0.0619460493,-1.019161723,0.389623496,-1.5588587418,-0.1152353628,0.9941597902,-1.9510913879,1.0201718494,-1.1140384108,-0.9227658538,0.4504545769,1.7516786512,1.3128326081,1.8303128887,-0.3999261414,1.1441771599,-2.1070698047,0.4693060286,-0.7334164967,0.890961567,-1.5484818614,-1.273591791,1.5462146331,-0.5135790002,-0.0729526046,0.2804936441,1.1004650161,0.850989014,0.0592441951,0.8134022823,-0.2228976361,-0.2056213891,0.9689865122,-1.0996563065,-1.5262851812,-0.7329379841,0.618172824,1.3086063998,-1.4142732652,-0.5987511395,-0.7049522858,0.8691765438,-1.1122877593,-2.2060379649
0.0433660283,-0.4791746055,-0.5718045382,-0.054756063,0.0596618973,-0.8341503075,0.4082898736,-0.8733424825,-0.0030623303,-0.7616595163,-0.9927300455,0.2215654654,-0.8114351211,1.1704137747,-0.0472612806,-0.7028944561,-1.1614476599,-0.7044468241,0.0769930341,-0.6327761627,1.5328670416,-1.2922522287,-0.3896690289,-0.9175078837,-1.452631123,-1.4343302965,-0.7561844573,0.1248735447,1.6908203939,-1.257307414,1.8640707358,0.6463678764,-0.0568610559,-1.010835718,2.3856765149,-1.6464348076,-0.9965687749,1.9113080457,-0.0732584637,-1.4139393457,1.5015633437,1.3506630993,0.8850035234,-0.1636941453,-0.7657121519,-0.273042522,2.0066099346,1.5443564837,1.2807281541,-0.0633977946
1.1914294629,1.7878741961,-1.724513049,0.2494265872,-1.2740722354,0.305469925,0.6852927089,-0.3361061513,0.0536205297,0.7876087104,-0.9917576241,-0.6369498031,0.7969168956,1.2341978622,-0.3317732649,-1.4852751008,-0.4106511446,1.0779765132,0.2681957446,0.9822205933,-0.331386214,-0.7011707624,0.6341701438,0.0975731223,-0.6187586957,-0.5063982874,-0.3177590691,0.7697316009,-0.1974475552,-0.0251896608,0.978682539,0.4714174063,0.0720516214,-0.5882017217,0.1464036501,-1.5222651842,-0.4585152901,-1.0257943007,2.1013516636,-0.6637350113,0.3935163806,1.2416960586,-0.147247178,0.4074442714,-0.9117651379,-0.4574990696,1.9091900904,-0.6376806698,-1.4361565474,-0.5983621186
-1.1186391855,0.2961532837,1.5434459142,0.9154000638,1.4164344812,-0.3552075005,-0.2581301817,-1.0484388806,0.2542472494,0.1232359042,-0.6674804405,-1.2675813065,0.5985044408,-0.1758693047,1.0476309418,-1.0194794368,-0.1974154215,-0.4021614538,0.0240401105,0.697452122,0.7536186041,-0.418917695,-0.6769554172,-0.3749148073,0.2800708277,-1.3150880704,-1.6301673023,0.2622230189,-0.6744237409,1.2646413681,0.5175183442,-0.4394644881,1.4081882801,1.168246933,2.1372526197,0.7138776103,-1.984133465,1.1694863914,1.1642004381,0.4531259882,0.6927708784,0.1559444294,-0.4278911679,0.57446865,-1.63192479,-2.0512192735,0.7479750339,-0.0442463754,0.5004273262,-1.5359953709
-0.1757236397,-1.1087705614,1.4851554913,-0.1770747207,-0.2781262053,1.9458218043,-0.8607677956,0.1084230878,0.8392989743,-0.5610894308,1.2441450156,-1.2690228728,0.0199686619,-1.7965170902,0.1194304944,0.5423307868,2.2359054482,-0.3062237364,0.3469483019,0.0250739729,-1.2387955285,0.5624432875,-0.886462376,-1.227786355,-0.3060955322,-0.7437802169,-0.2056266283,1.328601222,0.2161525344,-1.9201563059,0.2100173583,-0.4413707195,0.0350427122,0.9014369625,-0.4826757212,-0.5056694808,-0.0997877844,-0.1579634039,1.0921061923,-0.225752541,0.9175676222,0.2046369807,0.3754418601,0.2572015238,0.2948704375,0.6831889903,-0.2305723812,0.7603759305,1.272313859,-1.3870475423
-1.1741543056,-0.28103324,-0.3830340537,0.1457131798,-1.8390423612,0.9124962825,1.0184817515,-0.046778638,-0.0316407634,-0.7259924293,-1.0503075767,-1.0679425173,0.8200725315,1.7101159636,-0.0556691613,-1.3730844987,-0.34306244,-1.0038114661,-0.7416537422,-0.9055684404,0.4322795246,-0.9505805055,-0.5656060852,-0.4901650561,-0.188266346,-0.054027514,1.5734362989,0.2372303362,1.4628605641,2.3693917801,-0.3025413115,-0.565631711,0.3122292702,0.2401049361,-1.5562745998,-0.6224349185,-0.1418192743,-1.8291042748,-0.0182385747,-0.2826963483,0.1068648919,-0.1616899327,0.6366062488,-0.2330305785,-0.2864678938,-1.3016333361,0.39457551,-2.3860547659,-1.8293823783,1.5112345311
0.745555342,0.8574330175,-0.7294866078,1.2936916467,-1.0739931339,-0.7667359833,0.2499038065,0.6142984809,-1.2714857797,0.5482869779,1.583803736,-1.4023299517,-0.2959496525,-1.0782655493,0.9746976461,-0.7549294763,-1.150062644,-0.0374091139,-1.6293113767,-0.0352631698,-0.191494561,0.1094748387,-0.4955590568,1.5883429694,-0.2598929376,-0.215749368,-2.1966286046,-1.5859454372,0.2219916104,1.1060520479,1.1231768838,0.4802109956,-1.2148425363,-0.8671211607,-0.1387272197,-0.0810960251,0.6641815182,-0.8159440381,0.2595602426,1.0627107599,-0.9499394952,-0.1813071527,0.8043012703,-0.0895842142,-2.1620407343,0.4714595822,-1.4948867283,-1.4359233402,0.8813576679,1.882193218
0.1308970795,1.5210192747,1.2340578527,-0.8469371348,-0.2186077183,-0.2447842767,0.7599980526,0.5355875949,1.4336381425,0.1388981831,-0.5942481346,0.3367091482,0.1752950698,0.9320111951,-0.3810642215,0.0230134218,-0.2396085688,1.6355002909,0.9991802862,-0.2143960921,1.7152422689,-0.5351101701,-0.8325127284,0.6279869489,-0.0670806618,1.3346931957,-0.2345098106,1.0549352554,0.5285769883,0.3732797251,-0.735298374,0.3992559473,-1.4104043337,-1.2819483913,0.7458292517,-1.3151328994,-1.2014887381,1.1284778929,0.3822770368,0.0708575209,0.5371893271,0.0087730429,-0.9381440307,0.8514840446,1.3237686728,1.0901832792,0.0747520086,-1.2633980288,-0.55274402,-1.1780692533
-0.7354158435,0.5480617878,-2.2131175228,-1.1657882654,-0.4961195733,-0.6689052913,1.45329025,-0.0270449823,0.0332472337,1.4587995165,0.7976961022,2.545386405,0.6764642096,0.8855109131,0.7716372716,0.6672549206,0.3896296184,1.2720777341,-0.7864759257,-1.4391043136,0.0242540412,1.70808963,-1.6779012949,2.441546546,0.32104635,-0.4279144066,-0.5389546369,1.1812972976,1.344490977,0.6829861052,-0.3048235867,0.4466630254,2.0146488501,1.5467434404,-0.1429600164,-2.2264248679,1.1891737174,-0.7478270958,-0.2206335778,-0.6863577263,1.1395062197,-0.4000465061,-0.3480986634,-0.4449769758,0.6777230653,0.8606720754,0.3043841632,0.7981391579,0.8572892234,-2.455665657
-0.5213555213,0.6453850633,0.289613062,-0.2857399774,-0.5813187463,-0.5105490675,0.2723934698,0.7193379527,-1.8802055239,1.0939116488,-0.6372422402,-0.3560937224,0.2843385072,1.9970211336,1.1206651686,0.507427831,0.6382572713,0.7330851366,-2.5078908218,-0.6458352419,-0.1140619187,1.0587317867,-1.2762796754,-0.333343832,-0.6451093812,-1.3885553882,-0.9785089619,-0.6056771142,-0.77377003,-0.1470985536,0.8116195572,1.4050296649,-0.2800224778,1.0508222398,0.6298929913,0.5415623273,-0.0441219206,1.1347340995,-0.9015999306,-1.2313266677,-0.5113374987,0.2396043083,-0.5768415891,0.3296749881,-0.7080703312,0.6112006388,1.3822564836,-0.9879967643,-1.576492401,-1.3460280813
0.0113913754,0.2838057035,0.3824936471,-0.0738302439,-0.0144202807,0.7616336221,0.4699638777,0.9448824056,1.0270630302,-0.3606811384,-0.9760127246,0.8397232508,0.016103246,-0.9461942746,0.5760297614,0.6385201481,0.8141246749,0.6238338827,-0.5971891513,-1.0983016242,-0.1867563093,-4.0043414231,2.3563030336,0.5702309995,-1.3392738382,2.1124323423,1.2463288273,-1.7768539263,0.192900644,-0.7413806013,-2.07849152,0.7126956997,0.6108838277,-0.5182859744,0.939680565,1.2665682365,-0.7366198623,-1.1725344317,-0.6298774679,1.4665433365,1.1401702921,0.1189529603,-1.6596528725,0.4039942972,1.2675230125,-0.6609512261,-0.9674691014,-0.0091889482,-0.7138155277,-0.0337919751
0.6438854609,-2.5505596905,-1.4344192051,-0.2460404462,2.1134651658,0.209404235,0.2760419929,0.9365652875,0.9585663953,-0.7008972454,-0.5759940665,-0.6951370403,-1.0629945602,0.3828725725,0.8995005367,-0.7567342402,2.0895228167,-0.1597157132,-1.1937207802,1.2717611527,-1.7785416969,0.0270767526,0.731409791,-0.0670880353,-0.4854689272,-0.5577083814,0.2660650254,-0.7409902429,0.4430226038,0.4743077292,-1.2677116294,-0.5117070503,0.5245318162,-1.1456524094,-1.1974788341,-1.2615444024,0.7136725107,-0.9931687998,-0.2011603355,-0.9982827452,-1.0298774613,0.2184002792,-0.1761750898,-0.6893451945,0.9132343492,1.501720056,0.1133884425,0.5104275109,-0.7268240051,0.9446670397
-0.3496655552,-0.5855332896,-0.8087713505,0.205161333,-0.4965772606,-0.129909889,-1.3990252578,0.2738996824,0.0583892569,1.5305458951,-0.1340715021,0.4660553599,1.2609489085,-1.0595866955,0.0316793088,-0.5536442877,0.3827613489,-1.1167340969,-0.4486694899,1.8049303038,0.3607295105,2.9999072069,0.3131260795,-0.4486282694,-0.8594949612,-0.6517052963,-0.9844448608,0.7286464081,-0.5877836214,-0.4417779777,-0.8948250344,-0.8186576676,-0.1344361612,0.1013682132,-0.4190638461,-1.6828679288,-0.3313438302,0.1095353671,-0.67144415,-1.2085621087,-1.2044623864,-0.6789322259,1.1905416136,0.9725542975,-0.3366844761,1.2327710617,1.1512512277,2.4939015582,0.689863882,1.8876467808
-0.1597616913,0.2438464133,-0.2635132284,-0.4761988618,1.5652869892,0.1487538034,-0.5783368821,-0.609658136,0.0305856087,-2.3098071727,-1.2385315308,-0.6808648005,-0.2656738286,-0.3780885778,-0.0337753896,1.0328070684,-0.2171007038,-0.4746236599,-0.9035834585,2.0437323144,-0.4689348331,-1.1680418416,0.5939635074,-0.507345035,-0.3607299103,-0.2044595839,-1.6989524363,-0.2487425082,-0.5331171826,0.0289307949,-0.0508906502,0.7425202554,0.6042025765,0.0402626364,-0.3966186264,-0.4897156172,0.4470157821,-1.0451549746,0.3181903433,0.0943988644,-0.1029627432,0.0215992406,-0.4320071781,-0.052731258,0.1002798434,-1.0521537607,-1.7904098558,0.7751547702,0.8987674656,-0.091718
-1.2498269942,-0.2423514823,0.0082528079,-1.2179486195,-0.2525666719,1.4765348131,-0.6289523296,1.2290947232,0.7382534156,-0.2526016639,0.7998616198,-0.2587998865,0.4031817291,0.6317620565,-0.2778853328,0.4673724092,1.8805819584,1.565543312,0.6396921179,1.3428868064,-1.9457858995,0.3070055499,1.2046806309,-0.6358694741,-1.1475786722,-0.7393795309,0.7213262394,-1.4125660005,-0.6272541605,-0.2302718955,0.1379259677,1.0548899847,-0.2715185503,0.3086199084,-0.7679209184,-1.2362726236,-0.2639429491,-1.2210168366,1.4836406594,-0.6456382479,-0.7202494671,0.6147231362,-0.8156987171,-1.5967221118,-1.262309565,-0.4833556793,-0.0473606895,0.3995284953,-1.2998330961,-1.5786988315
-0.8017683144,-0.2642103975,1.5063792638,-0.7909211212,-0.1694853471,2.5471545081,-0.9716967499,-1.0798742989,-0.8934693684,-0.5090864972,1.0961378018,-0.5624161462,0.2555424774,-0.5242269513,0.308151102,0.6155759984,0.0858155957,0.5813061925,1.0720358614,0.0914887672,0.467542862,-0.8562183597,-1.0499736709,-0.5239025094,-0.6872415403,0.0155166697,0.7110404215,-0.233747668,0.7389372465,-1.0606705875,-0.1859850604,-0.7809990359,-1.636757497,0.0807546317,0.6004990659,-1.3092609319,-1.8060165838,-0.3404450068,1.6051143276,1.2007594487,-0.5561698119,-1.1666704104,-0.202594425,0.6271919647,0.9409875595,-0.7040432892,-0.9019882559,2.3211066204,0.4277576873,0.2776067286
-1.0281161034,0.1545689587,1.3284165301,1.4877793879,-2.1293525516,0.0624739233,0.9479195249,-0.5789756797,0.6337088297,0.4866011465,-0.6050721592,0.1907490123,-0.4073102815,-0.4456745272,1.0237265684,0.4630170809,0.6442308532,-0.3583917648,0.0633991089,-0.5067137006,-0.0097567323,1.4274948552,-0.2615524025,-0.5270811935,0.0578377319,2.4219946721,0.0555518435,1.5898662517,-1.5440472038,-0.0581807647,0.0830626559,-0.602558558,-1.1317083263,1.3104745501,0.7713075361,-0.0932675261,-0.1230146886,-1.6250052332,0.47843104,-0.3141454512,-1.1867695891,0.3626193826,0.9195686838,-1.4291568749,-0.4616883549,-0.1746438828,-0.6280717924,-1.0039557677,0.6246232831,1.3866827797
1.6150998272,-0.7814920987,0.0940813857,-0.1845505906,1.311427497,0.2519213175,-0.5211894208,1.0713422585,-1.3836539549,-0.529954867,0.4941421257,-1.3401256809,1.4278743211,-0.2318072552,0.4976102754,0.0677226133,-0.2973259328,2.7517568008,1.2706583012,-1.0805938429,-0.3653274456,1.0409065461,-1.6455986952,0.4503420712,-0.9317831636,-0.9762036234,0.5623022074,0.3237422449,-2.8031969419,0.0260787924,-0.7807013549,-0.0584170493,-0.8632128939,0.9514592967,0.6578137164,0.7025219489,-1.1775276609,-0.4494751015,1.0061866419,-1.1372184785,0.2819465353,2.0817631774,0.6696734952,1.448689865,1.2555357786,-0.5486143027,-0.541225998,-0.7353516463,-1.6786086568,-1.8701309078
2.4614122151,0.683259314,-0.6031493345,-0.8896693714,0.3584307333,0.192641616,0.1432452578,-1.2115603967,3.2588990618,-0.2530228499,-0.3880385924,-1.1675510212,0.343047716,0.0505638947,0.0136829311,0.9398963098,-0.6259723525,1.1239765021,2.1255758477,0.7182355848,1.6866932928,-1.0075686413,0.1593551831,0.4805921444,0.7916614412,-1.5384376831,-0.1425112638,-0.153386888,-0.6995116689,-2.4087696338,-0.8846574881,-1.0004525229,0.6675261159,-1.6707841969,0.2390628205,0.5713831388,-0.7482426551,1.7769456928,0.109311943,0.5575286447,-0.3022539049,0.0141785636,-1.5489559578,0.8417428251,0.9139047619,0.1627245981,-0.8458351488,0.5324791616,-0.1661955263,0.5120448594
0.3450137713,-1.0739679135,-1.0848770243,0.0967224255,1.3452530111,-0.2489134412,0.2951700968,0.5084664302,0.6896038818,2.0513906111,-1.8877693323,0.8937621157,-1.6089094377,0.7536668198,-1.1552360228,0.1562969376,0.7155252883,-0.4083816425,0.7596279075,0.0663215367,-1.9332204966,0.0650633819,-0.7794753895,-0.8174531569,0.6414447874,0.1303205194,-1.220944037,0.4375453665,1.9677535924,-0.2951101896,-1.6242368431,-0.1727833816,-0.4583445614,-0.4965830126,0.2215454546,-0.9051400032,-1.6067810843,-0.4616761017,-0.986104093,-0.7413403643,0.5458848642,-1.3880029182,-1.1227226539,1.9898783579,-1.2723693898,0.2450165636,-0.416866604,1.1642979125,-1.2240182288,0.1761484523
0.551810334,0.1478845848,-1.0194591156,1.950417902,-1.1084435809,0.1674482986,2.052004626,-0.852472677,-0.0338480228,-0.7667607204,-0.6280976463,-0.495678042,-0.6986844681,0.8802189631,0.9530465653,0.8490460292,1.2385679949,0.3462899095,-1.3987955961,-0.4203298641,-1.3158761314,0.2115076674,-0.3373970862,1.0746742245,-0.8357995178,-1.3096409725,0.7379708048,0.6907472643,1.4187255301,1.5266317318,-0.3435459935,-1.408598462,0.616131412,2.1585753026,1.9060176374,-1.5010813973,-1.534168616,-0.5755866453,-0.6149303979,1.5564526347,0.1475789963,-0.2106737091,2.0482604615,1.1137722193,0.5268694221,1.065958749,0.5370749494,0.3923321796,-0.8372363721,0.8106209815
-0.4320643812,0.3046468844,-0.6580688067,0.0672465795,0.0520280371,0.2424008571,-0.1384955473,0.2507072442,1.2853106025,-0.7297649022,-0.3801706215,0.6529056909,0.5215339597,0.7366765288,0.1949173595,0.9069683241,0.9421108716,-0.1890009833,0.5223818736,-0.3667857998,0.0242261606,-0.0693108924,0.0376672801,0.4132139085,-0.1184325678,0.9991161233,-1.2558025568,0.4818750713,0.0057100151,0.3932877338,0.1426601143,0.738195133,0.7497082793,0.6631500903,-0.2519430765,-0.5078410153,-0.0146004817,0.1254647485,-0.967908453,-0.867090222,-0.8380478349,0.7232069872,0.8606280486,-1.1917607224,-1.5345361285,-1.196089604,1.0987615631,-0.2978077946,0.2483519647,1.068670115
-1.1093299867,-2.3461755154,0.9146970205,-0.2964274295,-0.6043763242,1.0182239442,-2.3371605669,0.7387331782,-0.4801355379,-0.4210862974,0.2178774022,-0.130094533,-0.7492831069,-1.3757176753,-0.2848256469,-1.6102826878,-0.8159643464,-0.3266478847,-0.4510182261,-0.4452933647,-0.8034640675,-1.1002531941,-0.1212632304,1.6293344951,2.0071942645,1.3652448085,-2.5480293181,0.7406907181,-0.4492235367,-0.9858924663,0.0780897831,-0.5996056012,0.9982114301,-0.1520738097,-1.3159371098,0.5285288943,0.0221631539,-0.4131014455,0.2104441503,1.0321605072,1.4239352658,-0.4425109685,0.2245704559,1.1129466507,-0.5071545506,0.1749569216,-0.58638904,0.3408760964,-0.0575974589,0.5650796895
-1.2092639983,-0.2457122545,0.6196436895,1.2104855124,0.7531953979,-0.5771437496,0.7005804173,-1.043264803,3.0985253596,0.8753131896,-0.4638865821,-0.3173879441,-0.428306875,1.6152722738,-1.0824716125,0.810295556,0.2130554459,-0.1732340081,0.0355667708,1.2933587735,2.5063448299,-0.0669453081,0.55041641,0.0377151049,1.5208102927,-0.3512418126,-0.5182988868,-1.0636331914,0.3409754204,1.1315565313,0.6834725573,-1.3096591044,0.303603968,-0.5257148316,-0.0949041664,-0.140404891,2.093956494,-0.1618485062,1.6352622868,0.8342922017,1.5349058411,-0.4595091777,0.3684341354,-0.5831043133,1.7866928608,-0.0343488581,-1.3016219041,0.5474277057,-0.9222332481,-0.2058380905
2.7112741024,-1.2413143808,-0.1426585372,-0.31134169,-1.165609737,1.1932766269,0.3041765826,1.2850950342,0.3293227609,0.8788365208,1.0618930368,-1.7014999267,0.455968428,-0.282634623,0.109695202,-0.8762914087,-1.478262745,2.1652906638,1.3069920879,-0.0470407367,0.062246083,-0.5978064738,-0.8567684506,0.0135266622,-0.1002701783,0.0110764438,-0.1694198851,0.3217991872,-0.7282321224,-0.7266565762,-0.0036610942,0.2989653311,-0.8129514975,-1.0553429186,-0.0077745549,-1.648709267,-0.4077482269,-1.4326401086,-0.3157023041,-0.3828784344,0.2661252564,0.1519579138,-1.6061871643,0.7975102887,-0.1053570253,0.0931392101,-1.2818007447,-0.9009784769,0.4455963804,-1.3034921058
0.9797593701,0.1034506962,-0.0377999195,-0.0228030897,0.1358284529,-0.2853153968,-0.3847108095,-1.4204657812,1.990423257,1.0746839286,0.5693609704,-1.5837791074,0.9877356325,-0.4520380094,-1.4191771402,0.1029843475,0.4238283254,-1.3499875321,-0.7215087117,1.0194959357,-0.3251834852,2.0044958477,1.7057431932,0.264864155,0.5376103302,-0.8192639295,0.1242219498,0.1972576539,0.2969831668,-1.6465628414,-0.5112703641,1.041568721,-0.1449190223,0.5805692639,0.2144392252,0.1066882512,1.6334069176,0.6412165232,0.1248740077,-0.4138732009,2.3487168459,1.2700762659,-0.4849356227,-1.2956260175,0.9258606452,-0.4847634151,0.2931231806,-1.9816042113,0.7449251864,-2.0201184014
1.1425385754,0.5107797359,0.9144672988,1.7764030641,-1.0384158582,1.7918895846,-0.6065088389,-0.2937395996,-0.281912208,0.9126992636,-1.0502857019,2.9020172802,-0.1475847905,0.7644729571,1.0420145465,-0.4434010012,-0.9305380153,-0.0362023715,-0.8121737282,0.1171504714,0.1180314593,-1.0887358385,-1.4267408907,1.3003279033,1.2808335132,-0.0372811745,-1.6808181286,0.1120622772,-1.3261680288,-0.539484124,-0.686021755,1.2980333143,-0.1428356347,-2.263228624,1.4367148061,-0.2272581031,0.2399850338,0.6376520162,1.24021304,-0.6914131414,-2.320513353,1.8457162217,0.5555096926,1.3798988517,-0.3491990596,-0.3087444941,-0.1432286344,0.1224059041,0.5453516216,0.5469403787
-0.3673927224,-1.8418362627,1.4415332005,1.4621267404,0.9942811584,-0.9696903627,-1.3059034176,0.3571458341,0.5283302301,1.0280587698,-0.8754526723,1.5279306946,0.5288308744,0.8799977691,1.3707974576,0.3614671494,0.1214189018,1.1130604001,-0.9498777099,0.2337166462,0.1577445168,0.1052931884,-0.3763437616,-0.6282547987,1.4957995844,-0.1542357289,2.555623481,0.5239228084,0.3388892107,-0.5526943392,1.448171442,-1.2718690453,-0.112854117,0.0587287164,-1.6299433268,1.0057465844,-0.4808494305,0.5158851302,1.0961139135,-0.2811178938,-0.6253129952,1.2397876102,1.0028576753,-0.0652091012,0.9674390297,-2.3956386098,0.1923274611,1.0474438166,-0.6942922449,1.1070997926
-0.157120981,0.5290881265,-0.9913343224,2.3850814724,-0.070351044,-1.4074929348,1.2390566153,-0.1666887867,0.5873871901,-0.558658925,0.580665657,0.5248773208,2.0172274792,-0.5587315708,1.2060836738,0.1112490314,-0.3584570504,0.4177107888,2.3252668599,0.6298758031,1.3291742339,0.3253076868,0.9094405744,-1.1036567956,0.2972988758,0.0710547074,1.2671362283,0.1745249369,-0.106696872,1.2403054478,0.7741067378,0.3900222506,-0.0519785952,-0.3478267505,0.5876815279,-0.727817104,-1.5756369615,-0.581854879,2.2753626104,0.8786409099,0.8369690497,-0.6426522597,-0.8909281792,-1.7124179797,-1.2246781095,0.1338022804,2.7462007699,0.6345524502,-0.1188849836,-0.1326995969
-0.5944140306,0.6371552931,0.3472209494,0.6041651916,0.6607475514,-0.927858997,-2.2490163455,0.4397994477,-0.7828734993,-0.1041422063,0.3886902429,-0.6133759493,-1.4582765304,0.4180881119,0.7961960247,1.4614647061,-0.263095374,-0.3102132587,-0.7309167489,-0.9031190368,-0.3491421824,0.4737088259,0.1781716942,-0.8614832273,0.4520612233,0.5595596982,0.5617386045,-0.3262656865,1.0179513343,-0.7407029779,-1.3675789257,-1.1329283138,0.3699662311,0.5005392798,0.0743178552,-0.1711072147,-1.5492811626,-0.3667826727,1.3066171118,0.4142480759,-1.6040935506,-0.9592671605,0.8950659075,0.8761119856,-1.5830611673,-0.0248083515,-0.3765247713,-0.9388141115,0.4662471743,0.2356493182
